Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Germany,DEU,..,46.78699875,46.41600037,47.64599991,46.21699905,46.38899994,45.60300064,45.10699844,45.61600113,46.31900024,47.07400131,47.50999832
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Georgia,GEO,..,28.54999924,23.91200066,24.93199921,26.23600006,23.87299919,25.72200012,27.02400017,25.74699974,27.93300056,27.52799988,26.99300003
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,"Gambia, The",GMB,..,35.83599854,36.41899872,36.45500183,36.65299988,36.48600006,36.31900024,36.2120018,36.13899994,36.10699844,35.99900055,35.97399902
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Gabon,GAB,..,13.49300003,11.94799995,11.83300018,11.72200012,11.65699959,11.65299988,11.64099979,11.73799992,11.81799984,11.87699986,11.61600018
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,French Polynesia,PYF,..,26.90600014,23.8409996,24.15399933,24.02899933,23.27700043,22.99799919,22.67499924,22.89100075,23.62000084,24.4090004,24.83600044
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,France,FRA,..,28.72100067,30.3220005,29.75699997,28.56599998,28.41200066,27.83399963,28.27599907,28.37400055,29.26099968,30.51600075,31.12400055
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Finland,FIN,..,35.22299957,38.78699875,40.29499817,41.72399902,41.44800186,41.50400162,40.67900085,41.85400009,42.68799973,44.20100021,44.32600021
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Fiji,FJI,..,36.78300095,33.05199814,33.09199905,32.85599899,32.76499939,32.7179985,33.43799973,33.9090004,33.39300156,32.87400055,32.78300095
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Ethiopia,ETH,..,71.08300018,72.79699707,72.71299744,72.63200378,72.57099915,71.7009964,70.81600189,70.10900116,69.41200256,68.6989975,68.66400146
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Eswatini,SWZ,..,14.5539999,12.02999973,12.3739996,12.77700043,13.17000008,13.53199959,13.8760004,14.06799984,13.90499973,13.72099972,13.49300003
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Estonia,EST,..,30.16900063,25.84600067,31.20800018,32.46300125,32.1629982,33.39899826,36.6269989,38.10900116,41.16600037,42.28900146,40.54499817
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Eritrea,ERI,..,67.6230011,60.29600143,61.43099976,62.34600067,63.07500076,63.72900009,64.20400238,63.69300079,63.35699844,62.97200012,62.61100006
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Equatorial Guinea,GNQ,..,29.24900055,28.96800041,28.50099945,28.04800034,27.7859993,27.78899956,27.76199913,27.38899994,27.13299942,27.11100006,27.21199989
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,El Salvador,SLV,..,42.27099991,39.29899979,40.1570015,40.84799957,40.39400101,38.89500046,38.66400146,39.23400116,39.45199966,39.42699814,39.43199921
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,"Egypt, Arab Rep.",EGY,..,23.92900085,26.00900078,23.44300079,22.13299942,23.04700089,23.13999939,21.26799965,20.99699974,19.47999954,19.46899986,19.98500061
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Ecuador,ECU,..,47.76699829,41.21900177,38.98099899,39.84400177,38.26800156,37.49599838,39.99499893,41.0320015,42.85900116,41.8429985,41.10900116
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Dominican Republic,DOM,..,39.9070015,35.05199814,35.14199829,35.1230011,33.88600159,36.10599899,37.48600006,37.75699997,38.84500122,38.35100174,38.23400116
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Djibouti,DJI,..,47.06600189,35.63299942,35.00500107,34.36199951,33.77500153,33.29800034,32.80400085,32.54899979,32.22800064,31.87199974,31.6760006
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Denmark,DNK,..,67.22399902,58.03099823,57.44400024,54.88499832,53.56600189,53.68899918,55.31000137,58.19599915,56.18500137,57.15999985,56.61800003
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Czech Republic,CZE,..,37.0359993,25.02499962,24.38299942,25.00499916,25.43400002,27.07099915,28.60199928,29.14299965,29.69799995,28.68799973,27.59499931
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Cyprus,CYP,..,39.20100021,35.11899948,31.04100037,28.91399956,24.81900024,27.66399956,27.73999977,27.79899979,28.38100052,32.10599899,33.3769989
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Cuba,CUB,..,31.375,39.43700027,38.46300125,37.51499939,36.72000122,36.32500076,35.83000183,35.62400055,35.60300064,35.39699936,35.91600037
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Croatia,HRV,..,24.73500061,24.72200012,20.83300018,17.5529995,14.91600037,18.27499962,19.03499985,25.48600006,26.06699944,25.99900055,28.06399918
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Cote d'Ivoire,CIV,..,46.63999939,36.53699875,35.56000137,34.70299911,35.33399963,34.90499878,34.44599915,33.96900177,33.19900131,32.97499847,32.80799866
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Costa Rica,CRI,..,45.04800034,37.16500092,33.79499817,37.87400055,37.09500122,35.66699982,35.41199875,32.91500092,34.36399841,33.74499893,31.53499985
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,"Congo, Rep.",COG,..,26.55900002,30.12000084,31.9489994,33.63700104,33.64400101,33.70999908,33.6570015,33.50699997,33.38499832,33.24499893,33.41600037
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,"Congo, Dem. Rep.",COD,..,42.60200119,35.71300125,34.31399918,32.93999863,33.00099945,33.04199982,32.98799896,32.98600006,32.92499924,32.7820015,32.48699951
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Comoros,COM,..,15.78999996,13.6260004,13.50800037,13.37800026,13.23900032,13.10299969,12.95400047,12.84500027,12.7159996,12.56599998,12.41300011
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Colombia,COL,..,36.34500122,41.94200134,43.4659996,45.36800003,45.04399872,45.36000061,46.02999878,44.58499908,43.68999863,42.88899994,42.65100098
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,China,CHN,..,64.06700134,50.35300064,49.38999939,48.06399918,46.40399933,44.72399902,43.29999924,42.22800064,41.38999939,40.79899979,40.47999954
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Chile,CHL,..,30.2310009,30.87800026,31.78899956,31.1970005,30.68400002,30.47500038,30.61899948,29.70800018,28.85400009,27.81999969,27.43899918
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Channel Islands,CHI,..,42.70700073,40.39500046,41.90399933,41.6230011,41.05500031,41.36800003,41.41899872,41.18399811,41.29600143,41.59700012,41.45700073
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Chad,TCD,..,57.4659996,56.78300095,56.5320015,56.2140007,55.79100037,55.35499954,54.82899857,54.43199921,54.00999832,53.52799988,53.37599945
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Central African Republic,CAF,..,50.36000061,51.95199966,52.54100037,52.97499847,53.14500046,53.47800064,53.65399933,53.25600052,52.8030014,52.28300095,52.52899933
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Canada,CAN,..,56.24300003,55.09999847,55.41899872,54.31000137,54.98600006,55.50400162,55.79299927,55.43500137,56.54800034,56.35699844,56.43999863
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Cameroon,CMR,..,61.61000061,53.63899994,53.60699844,53.54000092,53.43500137,53.31999969,53.06900024,52.81900024,52.51100159,52.14099884,51.86800003
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Cambodia,KHM,..,64.66300201,78.20700073,78.15899658,74.34400177,70.48000336,71.15000153,71.37400055,72.35900116,71.88800049,71.23100281,70.96499634
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Cabo Verde,CPV,..,39.52700043,31.12299919,30.32900047,29.47900009,28.57799911,27.64699936,26.5739994,25.63500023,24.57699966,25.59600067,25.00099945
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Burundi,BDI,..,66.40299988,56.54600143,55.61899948,54.68299866,53.72299957,52.73500061,52.7820015,52.76100159,52.61700058,52.35900116,51.92599869
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Burkina Faso,BFA,..,69.93000031,56.37799835,54.29899979,52.20199966,50.08399963,48.0379982,47.85599899,47.71900177,47.58300018,47.40100098,47.02799988
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Bulgaria,BGR,..,20.52599907,24.50399971,21.95999908,21.6989994,21.00699997,20.63899994,20.58300018,20.22999954,23.43000031,21.29999924,21.21100044
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Brunei Darussalam,BRN,..,39.73899841,34.63600159,33.97100067,32.80099869,31.54999924,30.82699966,29.33799934,28.13500023,27.43300056,26.66600037,26.44000053
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Brazil,BRA,..,48.83599854,49.06800079,48.33499908,47.99499893,47.10599899,46.37799835,44.05799866,40.1969986,39.63399887,40.01900101,40.48099899
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Botswana,BWA,..,26.02000046,24.99300003,26.48699951,28.0510006,29.75699997,29.75,29.62400055,29.40200043,29.01099968,28.57600021,27.84000015
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Bosnia and Herzegovina,BIH,..,13.77900028,14.06799984,13.34200001,10.91899967,11.09300041,10.88599968,11.6239996,13.43799973,16.54899979,19.67099953,20.10099983
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Bolivia,BOL,..,49.2159996,49.34899902,50.04199982,44.38199997,44.27700043,49.63499832,41.97999954,41.34700012,42.18600082,46.78300095,46.26900101
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Bhutan,BTN,..,47.73799896,39.96500015,35.22399902,31.04299927,29.03499985,26.27899933,30.12700081,29.65600014,29.15299988,28.55800056,28.02300072
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Benin,BEN,..,59.62400055,41.1969986,41.60200119,41.44300079,41.24900055,41.06399918,40.81000137,40.66999817,40.52299881,40.32699966,40.29499817
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Belize,BLZ,..,39.88800049,40.51100159,40.22600174,39.9620018,39.68899918,39.98400116,39.80599976,40.7879982,42.09199905,41.96099854,42.02099991
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Belgium,BEL,..,30.25699997,25.12000084,25.66600037,24.87400055,23.34199905,23.0510006,23.42399979,22.90099907,22.83300018,25.01000023,24.70499992
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Belarus,BLR,..,35.27899933,42.97999954,43.35699844,43.5,43.44400024,43.29100037,42.9640007,42.92900085,43.50799942,41.62200165,40.39199829
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Barbados,BRB,..,46.2820015,36.74499893,37.50699997,32.43700027,32.625,30.04400063,29.55400085,33.19400024,32.72800064,32.76800156,31.66500092
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Bangladesh,BGD,..,43.52000046,40.43899918,39.40200043,38.30199814,37.14699936,36.4620018,35.77799988,35.11000061,36.78699875,36.89599991,36.93899918
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Bahrain,BHR,..,39.43299866,39.79499817,37.97800064,38.94300079,39.65999985,40.67300034,41.5359993,42.79800034,43.11999893,41.84400177,39.04299927
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,"Bahamas, The",BHS,..,45.43700027,37.94499969,38.09000015,36.51699829,35.05799866,38.18799973,40.52799988,40.14899826,42.03900146,40.73899841,41.05899811
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Azerbaijan,AZE,..,35.54800034,28.9489994,28.15999985,28.47800064,29.44599915,30.92200089,32.38299942,34.52600098,36.38700104,38.10599899,36.61700058
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Austria,AUT,..,52.78699875,52.79399872,53.90399933,53.70700073,53.1780014,52.20800018,51.52700043,51.07099915,50.45500183,51.05500031,51.47299957
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Australia,AUS,..,61.65599823,60.61999893,60.44100189,59.61000061,58.64599991,57.70199966,58.44400024,58.24700165,58.23199844,59.48400116,59.0379982
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Armenia,ARM,..,25.44799995,21.44300079,23.81800079,25.46100044,25.33699989,24.29800034,27.51099968,22.95400047,22.4659996,21.83799934,22.46100044
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Argentina,ARG,..,31.13699913,32.81999969,33.07899857,32.84799957,32.04100037,31.14900017,30.64500046,30.17300034,29.59199905,29.5890007,28.78199959
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Antigua and Barbuda,ATG,..,..,..,..,..,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Angola,AGO,..,52.26399994,46.02700043,47.67300034,47.73699951,47.68899918,47.68899918,47.58200073,47.50600052,47.42499924,47.25600052,47.49200058
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Algeria,DZA,..,17.88299942,22.04199982,21.53899956,19.89100075,21.14599991,19.50699997,18.38299942,19.44499969,18.34399986,18.20800018,17.89500046
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Albania,ALB,..,39.7140007,22.48399925,26.90299988,26.82999992,20.62999916,17.93099976,18.91399956,20.38699913,21.54400063,22.06200027,22.00600052
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Afghanistan,AFG,..,32.53300095,32.24599838,32.40999985,32.63999939,32.59999847,32.66999817,32.75400162,32.85800171,33.02199936,33.24100113,33.22499847
"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,Zimbabwe,ZWE,88,78,89,93,95,95,91,87,90,89,89,..
"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,Zambia,ZMB,91,85,83,81,78,79,86,90,91,94,90,..
"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,"Yemen, Rep.",YEM,84,74,76,69,67,73,73,69,71,68,65,..
"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..
"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,Vietnam,VNM,88,96,93,95,97,59,95,97,96,94,75,..
"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,"Venezuela, RB",VEN,63,77,78,78,81,82,78,87,84,66,60,..
"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,Vanuatu,VUT,76,71,77,79,82,84,86,80,81,85,85,..
"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,Uzbekistan,UZB,..,99,99,99,99,99,99,99,99,99,98,..
"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,Uruguay,URY,97,90,95,95,95,94,95,95,95,93,91,..
"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,United States,USA,90,94,95,96,94,94,95,95,95,95,94,..
"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,United Kingdom,GBR,84,91,94,95,95,95,95,95,94,94,94,..
